STATION,DATE,REPORT TYPE,SOURCE,DailyWeather,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,REM,REPORT   TYPE,SOURCE,WindEquipmentChangeDate
3797035047,2022-01-10T12:00:00,FM-12,4,,41,44,,,-0.06,1,89,30.14,OVC:08 138,29.96,,43,140,,7,SYN07603797 159// /1406 10068 20051 30144 40205 51021 69921 333 55300 20409 88/64=,FM-12,4,
3797035047,2022-01-10T13:00:00,FM-12,4,,42,45,,,-0.05,2,90,30.15,OVC:08 128,29.97,,44,160,,8,SYN07003797 459// /1607 10072 20056 30150 40211 52018 333 55300 20372 88/63=,FM-12,4,
3797035047,2022-01-10T14:00:00,FM-12,4,,41,44,,,-0.04,2,90,30.16,OVC:08 118,29.98,,43,170,,7,SYN07003797 459// /1706 10068 20052 30154 40215 52015 333 55300 20266 88/62=,FM-12,4,
3797035047,2022-01-10T15:00:00,FM-12,4,,41,44,,,-0.05,3,92,30.19,OVC:08 128,30.01,,43,160,,7,SYN07003797 459// /1606 10064 20051 30162 40223 53018 333 55300 20201 88/63=,FM-12,4,
3797035047,2022-01-10T16:00:00,FM-12,4,,41,43,,,-0.06,3,91,30.21,OVC:08 118,30.03,,42,150,,9,SYN07003797 459// /1508 10061 20048 30169 40230 53019 333 55300 20080 88/62=,FM-12,4,
3797035047,2022-01-10T17:00:00,FM-12,4,,40,43,,,-0.06,1,92,30.22,OVC:08 118,30.04,,42,160,,9,SYN07003797 459// /1608 10059 20047 30174 40235 51019 333 55300 20003 88/62=,FM-12,4,
3797035047,2022-01-10T18:00:00,FM-12,4,,40,41,,,-0.06,3,95,30.25,OVC:08 128,30.07,,41,160,,8,SYN08203797 159// /1607 10052 20044 30182 40244 53020 69922 333 10073 55300 20000 88/63=,FM-12,4,
3797035047,2022-01-10T19:00:00,FM-12,4,,40,41,,,-0.06,3,95,30.27,OVC:08 108,30.09,,41,170,,9,SYN07003797 459// /1708 10052 20045 30189 40250 53020 333 55300 20000 88/61=,FM-12,4,
3797035047,2022-01-10T20:00:00,FM-12,4,,41,42,,,-0.06,1,95,30.29,BKN:05 8 OVC:08 98,30.1,,42,170,,9,SYN07603797 453// /1708 10056 20049 30194 40256 51021 333 55300 20000 85/08 88/60=,FM-12,4,
3797035047,2022-01-10T21:00:00,FM-12,4,,41,42,,,-0.05,1,96,30.3,OVC:08 7,30.12,,42,160,,11,SYN07603797 473// /1610 10055 20049 30199 40260 51016 710// 333 55300 20000 88/07=,FM-12,4,
3797035047,2022-01-10T22:00:00,FM-12,4,,41,42,,,-0.04,2,97,30.31,OVC:08 6,30.13,,42,180,,10,SYN07603797 473// /1809 10053 20049 30203 40265 52014 710// 333 55300 20000 88/06=,FM-12,4,
3797035047,2022-01-10T23:00:00,FM-12,4,,41,42,,,-0.03,1,97,30.31,OVC:08 6,30.13,,42,170,,13,SYN07603797 473// /1711 10055 20050 30203 40265 51009 710// 333 55300 20000 88/06=,FM-12,4,
3797035047,2022-01-10T23:59:00,SOD  ,O,BR,,,,,,,,,,,,,,,,,SOD  ,O,
3797035047,2022-01-11T00:00:00,FM-12,4,,41,42,,,-0.02,1,97,30.32,OVC:08 6,30.14,,42,180,,11,SYN08203797 173// /1810 10055 20051 30206 40268 51007 60001 710// 333 55/// 20202 88/06=,FM-12,4,
3797035047,2022-01-11T01:00:00,FM-12,4,,42,42,,,-0.02,3,97,30.33,OVC:08 6,30.15,,42,180,,10,SYN07603797 473// /1809 10057 20053 30210 40271 53007 710// 333 55300 20000 88/06=,FM-12,4,
3797035047,2022-01-11T02:00:00,FM-12,4,,42,43,,,-0.03,3,98,30.35,OVC:08 6,30.16,,43,180,,10,SYN07603797 473// /1809 10059 20056 30215 40276 53011 710// 333 55300 20000 88/06=,FM-12,4,
3797035047,2022-01-11T03:00:00,FM-12,4,,42,43,,,-0.03,1,97,30.35,OVC:08 6,30.17,,43,180,,9,SYN07603797 473// /1808 10060 20056 30216 40278 51010 710// 333 55300 20000 88/06=,FM-12,4,
3797035047,2022-01-11T04:00:00,FM-12,4,,42,43,,,-0.01,1,97,30.35,OVC:08 6,30.17,,43,180,,11,SYN07603797 473// /1810 10062 20058 30216 40277 51005 710// 333 55300 20000 88/06=,FM-12,4,
3797035047,2022-01-11T05:00:00,FM-12,4,,43,43,,,-0.01,2,97,30.35,OVC:08 6,30.17,,43,180,,9,SYN07603797 473// /1808 10063 20059 30218 40279 52003 710// 333 55300 20000 88/06=,FM-12,4,
3797035047,2022-01-11T06:00:00,FM-12,4,,43,44,,,-0.01,3,95,30.36,OVC:08 8,30.18,,44,170,,13,SYN10603797 173// /1711 10068 20061 30220 40281 53004 60002 710// 333 20051 3/003 55000 55300 20000 70002 88/08=,FM-12,4,
3797035047,2022-01-11T07:00:00,FM-12,4,,43,44,,,-0.02,2,97,30.37,OVC:08 7,30.19,,44,170,,10,SYN07603797 473// /1709 10065 20061 30222 40284 52007 710// 333 55300 20000 88/07=,FM-12,4,
3797035047,2022-01-11T08:00:00,FM-12,4,,44,45,,,-0.04,3,96,30.39,OVC:08 7,30.21,,45,180,,10,SYN07603797 473// /1809 10071 20065 30230 40291 53012 710// 333 55300 20000 88/07=,FM-12,4,
3797035047,2022-01-11T09:00:00,FM-12,4,,44,45,,,-0.05,3,96,30.41,OVC:08 6,30.23,,45,180,,11,SYN07603797 473// /1810 10072 20066 30237 40298 53017 710// 333 55300 20021 88/06=,FM-12,4,
3797035047,2022-01-11T10:00:00,FM-12,4,,44,44,,,-0.06,1,97,30.42,OVC:08 5,30.24,,44,170,,9,SYN07603797 472// /1708 10068 20064 30241 40302 51019 710// 333 55300 20040 88/05=,FM-12,4,
3797035047,2022-01-11T11:00:00,FM-12,4,,44,44,,,-0.04,1,99,30.43,OVC:08 3,30.25,,44,190,,13,SYN07603797 472// /1911 10069 20068 30245 40306 51015 710// 333 55300 20114 88/03=,FM-12,4,
3797035047,2022-01-11T12:00:00,FM-12,4,,45,45,,,-0.02,1,100,30.44,OVC:08 2,30.26,,45,190,,13,SYN08203797 171// /1911 10075 20075 30246 40307 51008 60001 710// 333 55300 20262 88/02=,FM-12,4,
3797035047,2022-01-11T13:00:00,FM-12,4,,46,46,,,-0.01,1,98,30.43,OVC:08 3,30.25,,46,190,,13,SYN07603797 472// /1911 10079 20076 30245 40306 51003 710// 333 55300 20287 88/03=,FM-12,4,
3797035047,2022-01-11T14:00:00,FM-12,4,,46,46,,,0,3,99,30.44,OVC:08 3,30.26,,46,200,,11,SYN07603797 472// /2010 10080 20078 30246 40307 53001 710// 333 55300 20209 88/03=,FM-12,4,
3797035047,2022-01-11T15:00:00,FM-12,4,,47,47,,,-0.01,3,99,30.45,OVC:08 3,30.27,,47,190,,10,SYN07603797 472// /1909 10083 20082 30249 40310 53004 710// 333 55300 20142 88/03=,FM-12,4,
3797035047,2022-01-11T16:00:00,FM-12,4,,47,47,,,-0.02,2,99,30.46,OVC:08 2,30.27,,47,180,,9,SYN07603797 471// /1808 10082 20081 30252 40314 52008 710// 333 55300 20054 88/02=,FM-12,4,
3797035047,2022-01-11T17:00:00,FM-12,4,,46,46,,,-0.04,3,100,30.47,OVC:08 1,30.29,,46,180,,9,SYN07603797 470// /1808 10077 20077 30258 40319 53012 710// 333 55300 20003 88/01=,FM-12,4,
3797035047,2022-01-11T18:00:00,FM-12,4,,46,46,,|SHRA |,-0.04,3,100,30.49,OVC:08 2,30.31,,46,180,,7,SYN08803797 171// /1806 10077 20077 30265 40326 53015 69922 781// 333 10083 55300 20000 88/02=,FM-12,4,
3797035047,2022-01-11T19:00:00,FM-12,4,,46,46,,|DZ |,-0.05,2,100,30.51,BKN:06 2 BKN:07 10,30.33,,46,200,,6,SYN08203797 471// /2005 10079 20079 30271 40332 52018 751// 333 55300 20000 86/02 87/10=,FM-12,4,
3797035047,2022-01-11T20:00:00,FM-12,4,,47,47,,|DZ |,-0.05,1,100,30.52,BKN:07 3 BKN:07 10,30.34,,47,200,,7,SYN08203797 472// /2006 10082 20082 30274 40335 51016 751// 333 55300 20000 87/03 87/10=,FM-12,4,
3797035047,2022-01-11T21:00:00,FM-12,4,,47,47,,|DZ |,-0.04,1,100,30.53,BKN:07 2 BKN:06 14,30.35,,47,240,,7,SYN08203797 471// /2406 10084 20084 30277 40338 51012 752// 333 55300 20000 87/02 86/14=,FM-12,4,
3797035047,2022-01-11T22:00:00,FM-12,4,,47,47,,|FG |,-0.03,3,100,30.54,BKN:07 2,30.36,,47,300,,5,SYN08603797 471// /3004 10081 20081 30282 40343 53011 734// 333 55300 20000 87/02 555 77447=,FM-12,4,
3797035047,2022-01-11T23:00:00,FM-12,4,,46,46,,|FG |,-0.05,3,100,30.57,,30.39,,46,350,,11,SYN08003797 47/// /3510 10080 20080 30290 40351 53016 732// 333 55300 20000 555 77809=,FM-12,4,
3797035047,2022-01-11T23:59:00,SOD  ,O,DZ FG BR,,,,,,,,,,,,,,,,,SOD  ,O,
3797035047,2022-01-12T00:00:00,FM-12,4,,46,46,,,0.04,9,100,30.57,OVC:08 1,30.39,,46,30,,9,SYN09203797 170// /0308 10077 20077 30291 40352 50014 60011 720// 333 55/// 20113 88/01 555 77188=,FM-12,4,
3797035047,2022-01-12T01:00:00,FM-12,4,,45,45,,,-0.05,1,100,30.59,BKN:06 2 BKN:06 28,30.41,,45,10,,7,SYN09203797 471// /0106 10075 20075 30298 40360 51016 710// 333 55300 20000 86/02 86/28 555 77098=,FM-12,4,
3797035047,2022-01-12T02:00:00,FM-12,4,,45,45,,,-0.04,3,100,30.61,OVC:08 3,30.43,,45,350,,10,SYN07603797 472// /3509 10073 20073 30305 40367 53015 710// 333 55300 20000 88/03=,FM-12,4,
3797035047,2022-01-12T03:00:00,FM-12,4,,44,44,,,-0.06,2,100,30.63,BKN:07 4 BKN:05 89,30.45,,44,350,,9,SYN08203797 472// /3508 10068 20068 30311 40373 52020 710// 333 55300 20000 87/04 85/59=,FM-12,4,
3797035047,2022-01-12T04:00:00,FM-12,4,,43,43,,,-0.05,1,100,30.64,SCT:03 3 BKN:06 32,30.46,,43,360,,9,SYN08203797 472// /3608 10062 20062 30314 40376 51016 710// 333 55300 20000 83/03 86/33=,FM-12,4,
3797035047,2022-01-12T05:00:00,FM-12,4,,42,42,,,-0.03,1,100,30.65,SCT:03 3,30.46,,42,350,,9,SYN07603797 472// /3508 10054 20054 30316 40378 51010 710// 333 55300 20000 83/03=,FM-12,4,
3797035047,2022-01-12T06:00:00,FM-12,4,,41,41,,,-0.03,3,100,30.66,,30.48,,41,350,,7,SYN10603797 179// /3506 10049 20049 30322 40384 53010 60012 710// 333 20046 3/001 55000 55300 20000 70014 8//99=,FM-12,4,
3797035047,2022-01-12T07:00:00,FM-12,4,,40,41,,,-0.04,3,96,30.68,,30.5,,41,350,,8,SYN07003797 459// /3507 10050 20044 30329 40391 53015 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-12T08:00:00,FM-12,4,,37,38,,,-0.06,2,96,30.7,,30.52,,38,340,,6,SYN07003797 459// /3405 10035 20029 30335 40397 52019 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-12T09:00:00,FM-12,4,,39,40,,,-0.06,2,97,30.72,,30.54,,40,320,,6,SYN07003797 459// /3205 10042 20038 30341 40404 52020 333 55305 20137 8//99=,FM-12,4,
3797035047,2022-01-12T10:00:00,FM-12,4,,41,41,,,-0.06,3,99,30.75,,30.57,,41,300,,6,SYN07603797 479// /3005 10051 20049 30351 40413 53022 710// 333 55310 20659 8//99=,FM-12,4,
3797035047,2022-01-12T11:00:00,FM-12,4,,42,43,,,0.05,9,95,30.75,,30.57,,43,300,,7,SYN07603797 479// /3006 10060 20053 30351 40413 50016 710// 333 55310 20704 8//99=,FM-12,4,
3797035047,2022-01-12T12:00:00,FM-12,4,,40,43,,,0.02,9,92,30.75,,30.56,,42,300,,8,SYN08203797 179// /3007 10059 20047 30349 40412 50008 60001 710// 333 55310 20851 8//99=,FM-12,4,
3797035047,2022-01-12T13:00:00,FM-12,4,,41,43,,,0.02,8,91,30.73,,30.54,,42,290,,7,SYN07603797 479// /2906 10063 20049 30343 40405 58008 710// 333 55310 20966 8//99=,FM-12,4,
3797035047,2022-01-12T14:00:00,FM-12,4,,41,45,,,0.02,5,86,30.73,,30.55,,43,310,,6,SYN07003797 459// /3105 10071 20049 30345 40406 55006 333 55310 20858 8//99=,FM-12,4,
3797035047,2022-01-12T15:00:00,FM-12,4,,41,43,,,0.01,5,90,30.74,,30.55,,42,300,,7,SYN07003797 459// /3006 10063 20048 30347 40410 55002 333 55310 20589 8//99=,FM-12,4,
3797035047,2022-01-12T16:00:00,FM-12,4,,39,42,,,0.01,9,88,30.73,,30.55,,41,290,,6,SYN07003797 459// /2905 10056 20038 30346 40408 50003 333 55310 20235 8//99=,FM-12,4,
3797035047,2022-01-12T17:00:00,FM-12,4,,39,40,,,-0.01,2,95,30.75,,30.56,,40,300,,6,SYN07603797 479// /3005 10045 20038 30350 40412 52005 710// 333 55300 20010 8//99=,FM-12,4,
3797035047,2022-01-12T18:00:00,FM-12,4,,37,38,,,-0.01,3,94,30.75,,30.57,,38,280,,6,SYN08803797 179// /2805 10035 20026 30351 40413 53003 60002 710// 333 10072 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-12T19:00:00,FM-12,4,,37,38,,,-0.01,1,98,30.75,,30.56,,38,240,,8,SYN07603797 479// /2407 10032 20029 30350 40413 51004 710// 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-12T20:00:00,FM-12,4,,36,37,,,-0.01,3,97,30.76,,30.58,,37,260,,7,SYN07003797 459// /2606 10026 20021 30354 40417 53004 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-12T21:00:00,FM-12,4,,36,36,,,-0.01,3,97,30.76,,30.58,,36,240,,7,SYN07003797 459// /2406 10024 20020 30355 40418 53004 333 553// 2//// 8//99=,FM-12,4,
3797035047,2022-01-12T22:00:00,FM-12,4,,35,36,,,-0.03,2,97,30.78,FEW:02 246,30.59,,36,240,,8,SYN07003797 459// /2407 10024 20019 30359 40422 52009 333 55300 20000 82/75=,FM-12,4,
3797035047,2022-01-12T23:00:00,FM-12,4,,35,36,,,0.01,9,96,30.77,,30.59,,36,250,,9,SYN07003797 459// /2508 10024 20018 30358 40421 50004 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-12T23:59:00,SOD  ,O,BR,,,,,,,,,,,,,,,,,SOD  ,O,
3797035047,2022-01-13T00:00:00,FM-12,4,,36,37,,,0,9,97,30.77,,30.58,,37,240,,9,SYN07603797 159// /2408 10026 20021 30357 40420 50001 60001 333 55/// 20492 8//99=,FM-12,4,
3797035047,2022-01-13T01:00:00,FM-12,4,,35,36,,,0.01,7,97,30.77,,30.58,,36,260,,10,SYN07003797 459// /2609 10022 20018 30356 40419 57003 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-13T02:00:00,FM-12,4,,36,36,,,0,4,99,30.77,,30.59,,36,250,,9,SYN07003797 459// /2508 10023 20022 30358 40421 54000 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-13T03:00:00,FM-12,4,,36,36,,,0.01,8,99,30.76,,30.58,,36,240,,9,SYN07003797 459// /2408 10025 20023 30354 40417 58003 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-13T04:00:00,FM-12,4,,35,36,,,0.01,8,98,30.76,,30.57,,36,250,,10,SYN07003797 459// /2509 10021 20018 30352 40415 58004 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-13T05:00:00,FM-12,4,,35,36,,,0.02,6,98,30.75,,30.56,,36,260,,10,SYN07003797 459// /2609 10022 20019 30350 40413 56008 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-13T06:00:00,FM-12,4,,35,35,,,0.01,6,97,30.75,,30.56,,35,260,,8,SYN10003797 159// /2607 10019 20015 30349 40412 56005 60002 333 20015 3/102 55075 55300 20000 70000 8//99=,FM-12,4,
3797035047,2022-01-13T07:00:00,FM-12,4,,37,38,,,0,5,99,30.75,,30.57,,38,280,,8,SYN07003797 459// /2807 10031 20030 30351 40414 55001 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-13T08:00:00,FM-12,4,,37,37,,,-0.02,3,100,30.77,,30.58,,37,280,,6,SYN07003797 459// /2805 10029 20029 30356 40419 53007 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-13T09:00:00,FM-12,4,,35,36,,,-0.02,2,97,30.77,,30.58,,36,240,,7,SYN07003797 459// /2406 10020 20015 30357 40421 52008 333 55306 20133 8//99=,FM-12,4,
3797035047,2022-01-13T10:00:00,FM-12,4,,38,40,,,-0.01,1,93,30.77,,30.58,,39,250,,8,SYN07003797 459// /2507 10046 20036 30357 40419 51005 333 55310 20518 8//99=,FM-12,4,
3797035047,2022-01-13T11:00:00,FM-12,4,,39,45,,,0,4,81,30.76,,30.58,,42,270,,5,SYN07003797 459// /2704 10071 20040 30356 40418 54000 333 55310 20648 8//99=,FM-12,4,
3797035047,2022-01-13T12:00:00,FM-12,4,,41,47,,,0.02,8,78,30.75,,30.57,,44,290,,5,SYN07603797 159// /2904 10084 20048 30352 40413 58006 69921 333 55310 20885 8//99=,FM-12,4,
3797035047,2022-01-13T13:00:00,FM-12,4,,40,49,,,0.03,8,73,30.73,,30.55,,45,300,,5,SYN07003797 459// /3004 10093 20046 30346 40407 58011 333 55310 21002 8//99=,FM-12,4,
3797035047,2022-01-13T14:00:00,FM-12,4,,41,50,,,0.04,7,73,30.72,,30.54,,46,280,,3,SYN07003797 459// /2803 10098 20051 30342 40403 57014 333 55310 20876 8//99=,FM-12,4,
3797035047,2022-01-13T15:00:00,FM-12,4,,41,50,,,0.03,6,71,30.72,,30.54,,46,230,,5,SYN07003797 459// /2304 10101 20051 30343 40404 56009 333 55309 20558 8//99=,FM-12,4,
3797035047,2022-01-13T16:00:00,FM-12,4,,41,49,,,0.01,6,75,30.72,,30.53,,45,190,,2,SYN07003797 459// /1902 10092 20049 30340 40402 56005 333 55310 20245 8//99=,FM-12,4,
3797035047,2022-01-13T17:00:00,FM-12,4,,39,44,,,0.01,8,84,30.71,,30.53,,42,200,,6,SYN07003797 459// /2005 10064 20039 30339 40401 58003 333 55301 20013 8//99=,FM-12,4,
3797035047,2022-01-13T18:00:00,FM-12,4,,38,42,,,0.02,7,88,30.71,,30.52,,40,230,,8,SYN08203797 159// /2307 10055 20036 30336 40398 57007 69922 333 10102 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-13T19:00:00,FM-12,4,,38,41,,,0.01,6,91,30.71,,30.52,,40,230,,9,SYN07003797 459// /2308 10048 20034 30336 40399 56004 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-13T20:00:00,FM-12,4,,37,39,,,0.01,7,93,30.7,,30.52,,38,230,,9,SYN07003797 459// /2308 10041 20030 30334 40397 57004 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-13T21:00:00,FM-12,4,,36,39,,,0.01,8,90,30.69,,30.51,,38,240,,10,SYN07003797 459// /2409 10037 20022 30331 40394 58005 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-13T22:00:00,FM-12,4,,37,40,,,0.02,8,90,30.68,,30.5,,39,250,,11,SYN07003797 459// /2510 10042 20027 30328 40391 58008 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-13T23:00:00,FM-12,4,,34,39,,,0.01,6,83,30.68,,30.5,,37,250,,10,SYN07003797 459// /2509 10038 20011 30329 40391 56005 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-14T00:00:00,FM-12,4,,33,38,,,0.03,8,82,30.67,,30.48,,36,250,,10,SYN07603797 159// /2509 10036 20007 30322 40385 58009 60001 333 55/// 20477 8//99=,FM-12,4,
3797035047,2022-01-14T01:00:00,FM-12,4,,32,38,,,0.02,8,80,30.67,,30.48,,36,300,,3,SYN07003797 459// /3003 10033 20002 30322 40385 58006 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-14T02:00:00,FM-12,4,,33,38,,,0.02,6,85,30.67,,30.48,,36,320,,6,SYN07003797 459// /3205 10031 20008 30322 40385 56007 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-14T03:00:00,FM-12,4,,35,37,,,0.01,8,93,30.66,,30.48,,36,330,,7,SYN07003797 459// /3306 10026 20015 30321 40383 58002 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-14T04:00:00,FM-12,4,,35,38,,,0.01,8,88,30.65,,30.47,,37,290,,6,SYN07003797 459// /2905 10034 20015 30317 40380 58005 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-14T05:00:00,FM-12,4,,34,37,,,0.03,8,89,30.64,,30.45,,36,280,,7,SYN07003797 459// /2806 10026 20009 30312 40375 58010 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-14T06:00:00,FM-12,4,,33,36,,,0.03,6,89,30.63,,30.45,,35,300,,5,SYN10003797 159// /3004 10020 20004 30310 40373 56010 60002 333 20010 3/103 55076 55300 20000 70002 8//99=,FM-12,4,
3797035047,2022-01-14T07:00:00,FM-12,4,,33,36,,,0.03,6,89,30.63,,30.44,,35,290,,6,SYN07003797 459// /2905 10020 20003 30308 40371 56009 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-14T08:00:00,FM-12,4,,33,35,,,0.01,6,90,30.63,,30.44,,34,290,,6,SYN07003797 459// /2905 10018 20003 30309 40372 56003 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-14T09:00:00,FM-12,4,,35,37,,,0.01,7,92,30.63,,30.44,,36,280,,7,SYN07003797 459// /2806 10027 20015 30309 40371 57002 333 55305 20112 8//99=,FM-12,4,
3797035047,2022-01-14T10:00:00,FM-12,4,,35,38,,,0,8,88,30.62,,30.44,,37,270,,5,SYN07003797 459// /2704 10034 20016 30308 40370 58001 333 55309 20434 8//99=,FM-12,4,
3797035047,2022-01-14T11:00:00,FM-12,4,,38,41,,,0.01,7,88,30.62,,30.44,,40,300,,3,SYN07003797 459// /3003 10050 20032 30307 40369 57002 333 55310 20771 8//99=,FM-12,4,
3797035047,2022-01-14T12:00:00,FM-12,4,,39,43,,,0.03,8,88,30.6,,30.42,,41,320,,6,SYN07603797 159// /3205 10060 20041 30300 40362 58009 60001 333 55310 20974 8//99=,FM-12,4,
3797035047,2022-01-14T13:00:00,FM-12,4,,39,44,,,0.04,8,84,30.58,,30.4,,42,360,,2,SYN07003797 459// /3602 10066 20040 30295 40357 58013 333 55310 20999 8//99=,FM-12,4,
3797035047,2022-01-14T14:00:00,FM-12,4,,39,45,,,0.05,6,80,30.57,,30.39,,42,320,,2,SYN07003797 459// /3202 10074 20041 30291 40352 56017 333 55310 20861 8//99=,FM-12,4,
3797035047,2022-01-14T15:00:00,FM-12,4,,39,43,,,0.04,7,87,30.55,,30.37,,41,10,,5,SYN07003797 459// /0104 10061 20040 30286 40347 57014 333 55310 20596 8//99=,FM-12,4,
3797035047,2022-01-14T16:00:00,FM-12,4,,38,41,,,0.03,6,92,30.55,,30.37,,40,360,,3,SYN07603797 479// /3603 10048 20036 30284 40346 56011 710// 333 55310 20248 8//99=,FM-12,4,
3797035047,2022-01-14T17:00:00,FM-12,4,,37,38,,,0.02,6,95,30.55,,30.37,,38,10,,2,SYN07603797 479// /0102 10035 20028 30283 40345 56007 710// 333 55300 20013 8//99=,FM-12,4,
3797035047,2022-01-14T18:00:00,FM-12,4,,36,36,,,0.01,7,98,30.54,,30.36,,36,40,,2,SYN08803797 179// /0402 10025 20022 30281 40343 57005 60002 710// 333 10085 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-14T19:00:00,FM-12,4,,38,38,,,0.01,6,100,30.55,,30.36,,38,10,,3,SYN07603797 479// /0103 10032 20032 30282 40345 56002 710// 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-14T20:00:00,FM-12,4,,36,36,,|FG |,0.02,8,100,30.53,,30.35,,36,30,,3,SYN07603797 479// /0303 10025 20025 30276 40338 58008 733// 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-14T21:00:00,FM-12,4,,37,37,,|FG |,0.03,8,100,30.51,,30.33,,37,80,,5,SYN07603797 479// /0804 10030 20030 30270 40333 58011 732// 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-14T22:00:00,FM-12,4,,38,38,,|FG |,0.05,7,100,30.5,,30.31,,38,100,,5,SYN07603797 479// /1004 10031 20031 30264 40327 57018 734// 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-14T23:00:00,FM-12,4,,39,39,,,0.05,7,100,30.48,,30.29,,39,100,,3,SYN07603797 479// /1003 10041 20041 30259 40321 57016 720// 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-14T23:59:00,SOD  ,O,FG BR,,,,,,,,,,,,,,,,,SOD  ,O,
3797035047,2022-01-15T00:00:00,FM-12,4,,38,38,,|FG |,0.05,7,100,30.46,,30.28,,38,90,,5,SYN08203797 179// /0904 10034 20034 30253 40315 57017 60001 732// 333 55/// 20488 8//99=,FM-12,4,
3797035047,2022-01-15T01:00:00,FM-12,4,,34,34,,|FG |,0.06,8,100,30.44,,30.25,,34,100,,7,SYN07603797 479// /1006 10011 20011 30244 40307 58020 734// 333 55300 20000 8//99=,FM-12,4,
3797035047,2022-01-15T02:00:00,FM-12,4,,35,35,,|FG |,0.06,6,100,30.42,FEW:02 7,30.24,,35,110,,8,SYN07603797 473// /1107 10017 20017 30239 40301 56020 732// 333 55300 20000 82/07=,FM-12,4,
3797035047,2022-01-15T03:00:00,FM-12,4,,36,36,,,0.06,6,100,30.4,SCT:04 8,30.22,,36,110,,9,SYN07603797 473// /1108 10022 20022 30232 40294 56021 720// 333 55300 20000 84/08=,FM-12,4,
3797035047,2022-01-15T04:00:00,FM-12,4,,36,36,,,0.05,7,100,30.38,OVC:08 6,30.2,,36,140,,8,SYN07603797 473// /1407 10023 20023 30227 40289 57017 710// 333 55300 20000 88/06=,FM-12,4,
3797035047,2022-01-15T05:00:00,FM-12,4,,39,39,,,0.05,6,100,30.37,OVC:08 6,30.18,,39,130,,10,SYN07603797 473// /1309 10039 20039 30221 40283 56018 710// 333 55300 20000 88/06=,FM-12,4,
3797035047,2022-01-15T06:00:00,FM-12,4,,39,39,,,0.04,7,99,30.35,OVC:08 5,30.17,,39,130,,9,SYN10603797 172// /1308 10039 20038 30216 40278 57015 69922 710// 333 20004 3/105 55074 55300 20000 70002 88/05=,FM-12,4,
3797035047,2022-01-15T07:00:00,FM-12,4,,38,38,,,0.03,6,99,30.35,OVC:08 5,30.17,,38,160,,9,SYN07603797 472// /1608 10035 20034 30216 40278 56011 710// 333 55300 20000 88/05=,FM-12,4,
3797035047,2022-01-15T08:00:00,FM-12,4,,36,36,,,0.03,7,99,30.34,OVC:08 3,30.15,,36,140,,7,SYN07603797 472// /1406 10024 20023 30211 40274 57009 710// 333 55300 20000 88/03=,FM-12,4,
3797035047,2022-01-15T09:00:00,FM-12,4,,37,37,,|FG |,0.01,7,100,30.34,FEW:02 3,30.15,,37,160,,5,SYN07603797 472// /1604 10027 20027 30211 40273 57005 730// 333 55300 20085 82/03=,FM-12,4,
3797035047,2022-01-15T10:00:00,FM-12,4,,42,42,,,0.02,6,100,30.32,,30.14,,42,130,,6,SYN07603797 479// /1305 10055 20055 30208 40269 56008 720// 333 55309 20418 8//99=,FM-12,4,
